Approach,Model,Corruption Type,Date,Training Time,Fscore
Gaussian,Xception,frosted_glass_blur_3,2024-04-15 01:09:18.377424,1058.5478246212006,0.8476828985962529
Gaussian,Xception,gaussian_blur_3,2024-04-15 01:09:20.941444,1058.5478246212006,0.8148820033449964
Gaussian,Xception,gaussian_noise_3,2024-04-15 01:09:23.517878,1058.5478246212006,0.9301572812919991
Gaussian,Xception,impulse_noise_3,2024-04-15 01:09:26.096112,1058.5478246212006,0.8974986895144088
Gaussian,Xception,jpeg_compression_3,2024-04-15 01:09:28.670988,1058.5478246212006,0.9307514109965296
Gaussian,Xception,motion_blur_3,2024-04-15 01:09:31.247081,1058.5478246212006,0.6676623467924283
Gaussian,Xception,pixelate_3,2024-04-15 01:09:33.824305,1058.5478246212006,0.9317753028728732
Gaussian,Xception,saturate_3,2024-04-15 01:09:36.409477,1058.5478246212006,0.9427252156274568
Gaussian,Xception,shot_noise_3,2024-04-15 01:09:38.993020,1058.5478246212006,0.9446547211908054
Gaussian,Xception,snow_3,2024-04-15 01:09:41.577257,1058.5478246212006,0.8620464835431741
Gaussian,Xception,spatter_3,2024-04-15 01:09:44.163787,1058.5478246212006,0.8669842563182296
Gaussian,Xception,speckle_noise_3,2024-04-15 01:09:46.736525,1058.5478246212006,0.9456394869331126
Gaussian,Xception,zoom_blur_3,2024-04-15 01:09:49.321791,1058.5478246212006,0.780518902515986
DefaultAug,Xception,brightness_3,2024-04-15 01:59:57.381847,3003.3054876327515,0.9649241713089428
DefaultAug,Xception,contrast_3,2024-04-15 01:59:59.933778,3003.3054876327515,0.835149645514492
DefaultAug,Xception,defocus_blur_3,2024-04-15 02:00:02.493392,3003.3054876327515,0.9598380132124276
DefaultAug,Xception,elastic_3,2024-04-15 02:00:05.045351,3003.3054876327515,0.9222471186464544
DefaultAug,Xception,fog_3,2024-04-15 02:00:07.620065,3003.3054876327515,0.924972817470988
DefaultAug,Xception,frost_3,2024-04-15 02:00:10.165830,3003.3054876327515,0.7861415503929344
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 02:00:12.723984,3003.3054876327515,0.7008271680652033
DefaultAug,Xception,gaussian_blur_3,2024-04-15 02:00:15.295447,3003.3054876327515,0.917892212642354
DefaultAug,Xception,gaussian_noise_3,2024-04-15 02:00:17.869303,3003.3054876327515,0.5653702790774381
DefaultAug,Xception,impulse_noise_3,2024-04-15 02:00:20.440792,3003.3054876327515,0.678501569043177
DefaultAug,Xception,jpeg_compression_3,2024-04-15 02:00:22.998143,3003.3054876327515,0.8798379449394952
DefaultAug,Xception,motion_blur_3,2024-04-15 02:00:25.560973,3003.3054876327515,0.8427145337285544
DefaultAug,Xception,pixelate_3,2024-04-15 02:00:28.125080,3003.3054876327515,0.919111401513762
DefaultAug,Xception,saturate_3,2024-04-15 02:00:30.686481,3003.3054876327515,0.9726945090256692
DefaultAug,Xception,shot_noise_3,2024-04-15 02:00:33.249072,3003.3054876327515,0.6566551707697202
DefaultAug,Xception,snow_3,2024-04-15 02:00:35.830474,3003.3054876327515,0.8464551074983433
DefaultAug,Xception,spatter_3,2024-04-15 02:00:38.396860,3003.3054876327515,0.8414228579881472
DefaultAug,Xception,speckle_noise_3,2024-04-15 02:00:40.951574,3003.3054876327515,0.715717640716765
DefaultAug,Xception,zoom_blur_3,2024-04-15 02:00:43.509899,3003.3054876327515,0.9026310621036524
DefaultAug,Xception,brightness_3,2024-04-15 02:22:44.701214,1316.4212210178375,0.9136062778934048
DefaultAug,Xception,contrast_3,2024-04-15 02:22:47.300530,1316.4212210178375,0.7783273148311343
DefaultAug,Xception,defocus_blur_3,2024-04-15 02:22:49.862078,1316.4212210178375,0.9279595839499792
DefaultAug,Xception,elastic_3,2024-04-15 02:22:52.445294,1316.4212210178375,0.8901112348786768
DefaultAug,Xception,fog_3,2024-04-15 02:22:55.007423,1316.4212210178375,0.8891058596338443
DefaultAug,Xception,frost_3,2024-04-15 02:22:57.575975,1316.4212210178375,0.7285373766303127
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 02:23:00.156194,1316.4212210178375,0.6861368773487473
DefaultAug,Xception,gaussian_blur_3,2024-04-15 02:23:02.713134,1316.4212210178375,0.8899402328234467
DefaultAug,Xception,gaussian_noise_3,2024-04-15 02:23:05.292030,1316.4212210178375,0.5821686504877573
DefaultAug,Xception,impulse_noise_3,2024-04-15 02:23:07.863473,1316.4212210178375,0.6833537520599496
DefaultAug,Xception,jpeg_compression_3,2024-04-15 02:23:10.437505,1316.4212210178375,0.8376082097047253
DefaultAug,Xception,motion_blur_3,2024-04-15 02:23:12.996624,1316.4212210178375,0.817757805668586
DefaultAug,Xception,pixelate_3,2024-04-15 02:23:15.584100,1316.4212210178375,0.8317403873308831
DefaultAug,Xception,saturate_3,2024-04-15 02:23:18.149241,1316.4212210178375,0.9407531910095358
DefaultAug,Xception,shot_noise_3,2024-04-15 02:23:20.724273,1316.4212210178375,0.6625361196141425
DefaultAug,Xception,snow_3,2024-04-15 02:23:23.296662,1316.4212210178375,0.7789941935582727
DefaultAug,Xception,spatter_3,2024-04-15 02:23:25.948684,1316.4212210178375,0.7989599061133996
DefaultAug,Xception,speckle_noise_3,2024-04-15 02:23:28.519891,1316.4212210178375,0.721955871335946
DefaultAug,Xception,zoom_blur_3,2024-04-15 02:23:31.094513,1316.4212210178375,0.8819989660206993
DefaultAug,Xception,brightness_3,2024-04-15 02:53:32.363446,1796.5164597034454,0.9458475177192822
DefaultAug,Xception,contrast_3,2024-04-15 02:53:34.926762,1796.5164597034454,0.8106108556913242
DefaultAug,Xception,defocus_blur_3,2024-04-15 02:53:37.501516,1796.5164597034454,0.9454710340983936
DefaultAug,Xception,elastic_3,2024-04-15 02:53:40.078515,1796.5164597034454,0.9090569785089542
DefaultAug,Xception,fog_3,2024-04-15 02:53:42.649113,1796.5164597034454,0.910127283625868
DefaultAug,Xception,frost_3,2024-04-15 02:53:45.230406,1796.5164597034454,0.7614413751422979
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 02:53:47.803257,1796.5164597034454,0.6587754440229974
DefaultAug,Xception,gaussian_blur_3,2024-04-15 02:53:50.375874,1796.5164597034454,0.9052743985439676
DefaultAug,Xception,gaussian_noise_3,2024-04-15 02:53:52.944113,1796.5164597034454,0.571316073272107
DefaultAug,Xception,impulse_noise_3,2024-04-15 02:53:55.495589,1796.5164597034454,0.6611432800039964
DefaultAug,Xception,jpeg_compression_3,2024-04-15 02:53:58.077735,1796.5164597034454,0.8559092528978145
DefaultAug,Xception,motion_blur_3,2024-04-15 02:54:00.662475,1796.5164597034454,0.8481333520343851
DefaultAug,Xception,pixelate_3,2024-04-15 02:54:03.235425,1796.5164597034454,0.8789966665533543
DefaultAug,Xception,saturate_3,2024-04-15 02:54:05.808841,1796.5164597034454,0.95807727184118
DefaultAug,Xception,shot_noise_3,2024-04-15 02:54:08.380044,1796.5164597034454,0.6542717863874323
DefaultAug,Xception,snow_3,2024-04-15 02:54:10.952187,1796.5164597034454,0.8183880662270614
DefaultAug,Xception,spatter_3,2024-04-15 02:54:13.527566,1796.5164597034454,0.829598528780091
DefaultAug,Xception,speckle_noise_3,2024-04-15 02:54:16.104428,1796.5164597034454,0.7163195782094369
DefaultAug,Xception,zoom_blur_3,2024-04-15 02:54:18.668109,1796.5164597034454,0.8959452404382912
DefaultAug,Xception,brightness_3,2024-04-15 03:31:38.744743,2234.59303355217,0.9574127931363527
DefaultAug,Xception,contrast_3,2024-04-15 03:31:41.282809,2234.59303355217,0.794521160374297
DefaultAug,Xception,defocus_blur_3,2024-04-15 03:31:43.841989,2234.59303355217,0.9557606334128144
DefaultAug,Xception,elastic_3,2024-04-15 03:31:46.445772,2234.59303355217,0.9220029897901972
DefaultAug,Xception,fog_3,2024-04-15 03:31:49.020230,2234.59303355217,0.9098281570598948
DefaultAug,Xception,frost_3,2024-04-15 03:31:51.628055,2234.59303355217,0.7579629210438041
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 03:31:54.169871,2234.59303355217,0.7198234027815075
DefaultAug,Xception,gaussian_blur_3,2024-04-15 03:31:56.727596,2234.59303355217,0.9268499925550048
DefaultAug,Xception,gaussian_noise_3,2024-04-15 03:31:59.340904,2234.59303355217,0.6885903929512444
DefaultAug,Xception,impulse_noise_3,2024-04-15 03:32:01.891683,2234.59303355217,0.744322838273354
DefaultAug,Xception,jpeg_compression_3,2024-04-15 03:32:04.440220,2234.59303355217,0.8746524031154325
DefaultAug,Xception,motion_blur_3,2024-04-15 03:32:07.006418,2234.59303355217,0.8593946165112586
DefaultAug,Xception,pixelate_3,2024-04-15 03:32:09.555714,2234.59303355217,0.8746614764008294
DefaultAug,Xception,saturate_3,2024-04-15 03:32:12.107935,2234.59303355217,0.9707619016350264
DefaultAug,Xception,shot_noise_3,2024-04-15 03:32:14.675715,2234.59303355217,0.7565244634471608
DefaultAug,Xception,snow_3,2024-04-15 03:32:17.236398,2234.59303355217,0.8547269153007481
DefaultAug,Xception,spatter_3,2024-04-15 03:32:19.805364,2234.59303355217,0.8476560563744412
DefaultAug,Xception,speckle_noise_3,2024-04-15 03:32:22.351480,2234.59303355217,0.805446249974523
DefaultAug,Xception,zoom_blur_3,2024-04-15 03:32:24.912571,2234.59303355217,0.9021289734677832
DefaultAug,Xception,brightness_3,2024-04-15 04:00:46.804859,1697.2011642456057,0.9336255242806212
DefaultAug,Xception,contrast_3,2024-04-15 04:00:49.365525,1697.2011642456057,0.7577483238217616
DefaultAug,Xception,defocus_blur_3,2024-04-15 04:00:51.945173,1697.2011642456057,0.9344172627113458
DefaultAug,Xception,elastic_3,2024-04-15 04:00:54.497541,1697.2011642456057,0.8935908766644248
DefaultAug,Xception,fog_3,2024-04-15 04:00:57.043748,1697.2011642456057,0.8734681481841209
DefaultAug,Xception,frost_3,2024-04-15 04:00:59.574757,1697.2011642456057,0.7424267972169031
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 04:01:02.117695,1697.2011642456057,0.6637328560080207
DefaultAug,Xception,gaussian_blur_3,2024-04-15 04:01:04.669427,1697.2011642456057,0.8943373413332019
DefaultAug,Xception,gaussian_noise_3,2024-04-15 04:01:07.232216,1697.2011642456057,0.5086389979578432
DefaultAug,Xception,impulse_noise_3,2024-04-15 04:01:09.790001,1697.2011642456057,0.6452339636522453
DefaultAug,Xception,jpeg_compression_3,2024-04-15 04:01:12.387017,1697.2011642456057,0.8357965259838236
DefaultAug,Xception,motion_blur_3,2024-04-15 04:01:14.997971,1697.2011642456057,0.8003122947045751
DefaultAug,Xception,pixelate_3,2024-04-15 04:01:17.548920,1697.2011642456057,0.830283405375042
DefaultAug,Xception,saturate_3,2024-04-15 04:01:20.091751,1697.2011642456057,0.9556493606655616
DefaultAug,Xception,shot_noise_3,2024-04-15 04:01:22.644194,1697.2011642456057,0.6071004384169815
DefaultAug,Xception,snow_3,2024-04-15 04:01:25.195509,1697.2011642456057,0.7986162103132528
DefaultAug,Xception,spatter_3,2024-04-15 04:01:27.758756,1697.2011642456057,0.8062374780312662
DefaultAug,Xception,speckle_noise_3,2024-04-15 04:01:30.311380,1697.2011642456057,0.6733754562064378
DefaultAug,Xception,zoom_blur_3,2024-04-15 04:01:32.876405,1697.2011642456057,0.8742563046721182
DefaultAug,Xception,brightness_3,2024-04-15 04:18:10.843814,993.2829685211182,0.8752431116787027
DefaultAug,Xception,contrast_3,2024-04-15 04:18:13.427715,993.2829685211182,0.717283137237487
DefaultAug,Xception,defocus_blur_3,2024-04-15 04:18:15.986566,993.2829685211182,0.8754579817887329
DefaultAug,Xception,elastic_3,2024-04-15 04:18:18.576136,993.2829685211182,0.8328601668717841
DefaultAug,Xception,fog_3,2024-04-15 04:18:21.152617,993.2829685211182,0.8276670712385183
DefaultAug,Xception,frost_3,2024-04-15 04:18:23.730312,993.2829685211182,0.6879888258097552
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 04:18:26.303907,993.2829685211182,0.6473906979554851
DefaultAug,Xception,gaussian_blur_3,2024-04-15 04:18:28.876489,993.2829685211182,0.8359080922871218
DefaultAug,Xception,gaussian_noise_3,2024-04-15 04:18:31.455333,993.2829685211182,0.5807998243072017
DefaultAug,Xception,impulse_noise_3,2024-04-15 04:18:34.028673,993.2829685211182,0.6224056894444088
DefaultAug,Xception,jpeg_compression_3,2024-04-15 04:18:36.601308,993.2829685211182,0.8116007788560508
DefaultAug,Xception,motion_blur_3,2024-04-15 04:18:39.164333,993.2829685211182,0.7328498607509569
DefaultAug,Xception,pixelate_3,2024-04-15 04:18:41.750404,993.2829685211182,0.8019143812849094
DefaultAug,Xception,saturate_3,2024-04-15 04:18:44.363694,993.2829685211182,0.895045382632634
DefaultAug,Xception,shot_noise_3,2024-04-15 04:18:46.932621,993.2829685211182,0.6533270044572224
DefaultAug,Xception,snow_3,2024-04-15 04:18:49.521877,993.2829685211182,0.7600162529623973
DefaultAug,Xception,spatter_3,2024-04-15 04:18:52.153380,993.2829685211182,0.7627138147935827
DefaultAug,Xception,speckle_noise_3,2024-04-15 04:18:54.740933,993.2829685211182,0.6993860961502258
DefaultAug,Xception,zoom_blur_3,2024-04-15 04:18:57.311704,993.2829685211182,0.8236022677106041
DefaultAug,Xception,brightness_3,2024-04-15 04:45:24.290865,1582.3070616722107,0.900977666082779
DefaultAug,Xception,contrast_3,2024-04-15 04:45:26.864347,1582.3070616722107,0.7517207971652684
DefaultAug,Xception,defocus_blur_3,2024-04-15 04:45:29.438290,1582.3070616722107,0.9290211049190642
DefaultAug,Xception,elastic_3,2024-04-15 04:45:32.024772,1582.3070616722107,0.888996208346269
DefaultAug,Xception,fog_3,2024-04-15 04:45:34.591581,1582.3070616722107,0.874731223042392
DefaultAug,Xception,frost_3,2024-04-15 04:45:37.171076,1582.3070616722107,0.6876678213712608
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 04:45:39.743742,1582.3070616722107,0.6638521024654898
DefaultAug,Xception,gaussian_blur_3,2024-04-15 04:45:43.170707,1582.3070616722107,0.8986407548067555
DefaultAug,Xception,gaussian_noise_3,2024-04-15 04:45:45.765063,1582.3070616722107,0.595309483137718
DefaultAug,Xception,impulse_noise_3,2024-04-15 04:45:48.352651,1582.3070616722107,0.6336136565700354
DefaultAug,Xception,jpeg_compression_3,2024-04-15 04:45:50.948910,1582.3070616722107,0.8424423173404563
DefaultAug,Xception,motion_blur_3,2024-04-15 04:45:53.545437,1582.3070616722107,0.8078293867436844
DefaultAug,Xception,pixelate_3,2024-04-15 04:45:56.151988,1582.3070616722107,0.8058993536199258
DefaultAug,Xception,saturate_3,2024-04-15 04:45:58.746958,1582.3070616722107,0.9412578481444174
DefaultAug,Xception,shot_noise_3,2024-04-15 04:46:01.330564,1582.3070616722107,0.6822874486901741
DefaultAug,Xception,snow_3,2024-04-15 04:46:03.928880,1582.3070616722107,0.781862021089656
DefaultAug,Xception,spatter_3,2024-04-15 04:46:06.523953,1582.3070616722107,0.789941504034906
DefaultAug,Xception,speckle_noise_3,2024-04-15 04:46:09.134579,1582.3070616722107,0.7343523604131287
DefaultAug,Xception,zoom_blur_3,2024-04-15 04:46:11.738636,1582.3070616722107,0.8751542168165292
DefaultAug,Xception,brightness_3,2024-04-15 05:10:53.584007,1477.1037349700928,0.9330906416151986
DefaultAug,Xception,contrast_3,2024-04-15 05:10:56.161028,1477.1037349700928,0.8363817929024637
DefaultAug,Xception,defocus_blur_3,2024-04-15 05:10:58.715884,1477.1037349700928,0.9485081517920572
DefaultAug,Xception,elastic_3,2024-04-15 05:11:01.270785,1477.1037349700928,0.9105184408228336
DefaultAug,Xception,fog_3,2024-04-15 05:11:03.833035,1477.1037349700928,0.9128736526151788
DefaultAug,Xception,frost_3,2024-04-15 05:11:06.391934,1477.1037349700928,0.7551907061205579
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 05:11:08.948719,1477.1037349700928,0.6856564931004063
DefaultAug,Xception,gaussian_blur_3,2024-04-15 05:11:11.509797,1477.1037349700928,0.923361779532368
DefaultAug,Xception,gaussian_noise_3,2024-04-15 05:11:14.080307,1477.1037349700928,0.5688803091186345
DefaultAug,Xception,impulse_noise_3,2024-04-15 05:11:16.705256,1477.1037349700928,0.6490468277408834
DefaultAug,Xception,jpeg_compression_3,2024-04-15 05:11:19.340465,1477.1037349700928,0.8674024302732144
DefaultAug,Xception,motion_blur_3,2024-04-15 05:11:21.910956,1477.1037349700928,0.8310164004394736
DefaultAug,Xception,pixelate_3,2024-04-15 05:11:24.489169,1477.1037349700928,0.8868169292387786
DefaultAug,Xception,saturate_3,2024-04-15 05:11:27.068424,1477.1037349700928,0.9424198742870562
DefaultAug,Xception,shot_noise_3,2024-04-15 05:11:29.644300,1477.1037349700928,0.6726321335304677
DefaultAug,Xception,snow_3,2024-04-15 05:11:32.228325,1477.1037349700928,0.8078787814809776
DefaultAug,Xception,spatter_3,2024-04-15 05:11:34.815392,1477.1037349700928,0.810744138548227
DefaultAug,Xception,speckle_noise_3,2024-04-15 05:11:37.389268,1477.1037349700928,0.736598110674322
DefaultAug,Xception,zoom_blur_3,2024-04-15 05:11:39.954687,1477.1037349700928,0.9010168776747108
DefaultAug,Xception,brightness_3,2024-04-15 05:31:54.895219,1210.243014574051,0.9173758152922792
DefaultAug,Xception,contrast_3,2024-04-15 05:31:57.479973,1210.243014574051,0.7688135090458792
DefaultAug,Xception,defocus_blur_3,2024-04-15 05:32:00.059191,1210.243014574051,0.922538985312608
DefaultAug,Xception,elastic_3,2024-04-15 05:32:02.648174,1210.243014574051,0.8785228989905745
DefaultAug,Xception,fog_3,2024-04-15 05:32:05.221496,1210.243014574051,0.8801103544797622
DefaultAug,Xception,frost_3,2024-04-15 05:32:07.850686,1210.243014574051,0.7439524093083663
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 05:32:10.416354,1210.243014574051,0.6674562422324555
DefaultAug,Xception,gaussian_blur_3,2024-04-15 05:32:12.991100,1210.243014574051,0.894587014306947
DefaultAug,Xception,gaussian_noise_3,2024-04-15 05:32:15.562507,1210.243014574051,0.5995247544066977
DefaultAug,Xception,impulse_noise_3,2024-04-15 05:32:18.122459,1210.243014574051,0.6868289063864851
DefaultAug,Xception,jpeg_compression_3,2024-04-15 05:32:20.696724,1210.243014574051,0.8364433316703168
DefaultAug,Xception,motion_blur_3,2024-04-15 05:32:23.324904,1210.243014574051,0.8006674567967762
DefaultAug,Xception,pixelate_3,2024-04-15 05:32:25.899756,1210.243014574051,0.8521652715835601
DefaultAug,Xception,saturate_3,2024-04-15 05:32:28.471308,1210.243014574051,0.92777965650733
DefaultAug,Xception,shot_noise_3,2024-04-15 05:32:31.051392,1210.243014574051,0.6726460433957102
DefaultAug,Xception,snow_3,2024-04-15 05:32:33.604908,1210.243014574051,0.7868310613844491
DefaultAug,Xception,spatter_3,2024-04-15 05:32:36.172405,1210.243014574051,0.7945722054318016
DefaultAug,Xception,speckle_noise_3,2024-04-15 05:32:38.765531,1210.243014574051,0.713481639630985
DefaultAug,Xception,zoom_blur_3,2024-04-15 05:32:41.323115,1210.243014574051,0.8692958562619498
DefaultAug,Xception,brightness_3,2024-04-15 05:54:42.462759,1316.5105860233307,0.9210435952167236
DefaultAug,Xception,contrast_3,2024-04-15 05:54:45.962648,1316.5105860233307,0.7726098506087377
DefaultAug,Xception,defocus_blur_3,2024-04-15 05:54:48.513724,1316.5105860233307,0.9394105131640268
DefaultAug,Xception,elastic_3,2024-04-15 05:54:51.064784,1316.5105860233307,0.9011721425553182
DefaultAug,Xception,fog_3,2024-04-15 05:54:53.631044,1316.5105860233307,0.8803261605650174
DefaultAug,Xception,frost_3,2024-04-15 05:54:56.173052,1316.5105860233307,0.7155440448544439
DefaultAug,Xception,frosted_glass_blur_3,2024-04-15 05:54:58.740683,1316.5105860233307,0.6163165100637116
DefaultAug,Xception,gaussian_blur_3,2024-04-15 05:55:01.296680,1316.5105860233307,0.9128349353284668
DefaultAug,Xception,gaussian_noise_3,2024-04-15 05:55:03.859327,1316.5105860233307,0.4845941493844104
DefaultAug,Xception,impulse_noise_3,2024-04-15 05:55:06.419670,1316.5105860233307,0.6007280939859051
DefaultAug,Xception,jpeg_compression_3,2024-04-15 05:55:08.971290,1316.5105860233307,0.7994996662408855
DefaultAug,Xception,motion_blur_3,2024-04-15 05:55:11.548151,1316.5105860233307,0.826286446243792
DefaultAug,Xception,pixelate_3,2024-04-15 05:55:14.119325,1316.5105860233307,0.8096854995556783
