strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg),severity
Mixed,Xception,Gaussian Noise 5,2024-11-05 19:39:29.897597,2636.490400314331,9,0.7226,0.9068890810012816,0.8272946859903382,0.685,0.7494529540481402,1000.0,0.9269662921348316,0.825,0.8730158730158731,1000.0,0.7503506311360448,0.535,0.6246351430239346,1000.0,0.6413793103448275,0.465,0.5391304347826087,1000.0,0.6475694444444444,0.746,0.6933085501858737,1000.0,0.6586888657648283,0.633,0.6455889852116267,1000.0,0.4986695050558808,0.937,0.6509204584925321,1000.0,0.7718978102189781,0.846,0.8072519083969465,1000.0,0.9213197969543148,0.726,0.8120805369127517,1000.0,0.8553719008264463,0.828,0.8414634146341463,1000.0,0.7499508242870935,0.7226,0.7236848258704434,10000.0,0.7499508242870935,0.7226,0.7236848258704434,10000.0,Mid-Range
Mixed,Xception,Impulse Noise 1,2024-11-05 19:39:39.128268,2636.490400314331,9,0.8201,0.5612651705741882,0.8373015873015873,0.844,0.8406374501992032,1000.0,0.923155737704918,0.901,0.9119433198380568,1000.0,0.7984496124031008,0.721,0.7577509196006306,1000.0,0.7284688995215312,0.609,0.6633986928104575,1000.0,0.7931363203050524,0.832,0.8121034651049291,1000.0,0.7084095063985375,0.775,0.7402101241642789,1000.0,0.7664172901080631,0.922,0.8370403994552883,1000.0,0.8167730173199635,0.896,0.8545541249403911,1000.0,0.9349503858875412,0.848,0.8893550078657577,1000.0,0.9201725997842504,0.853,0.8853139595225739,1000.0,0.8227234956734545,0.8201,0.8192307463501567,10000.0,0.8227234956734545,0.8201,0.8192307463501566,10000.0,Lowest
Mixed,Xception,Impulse Noise 2,2024-11-05 19:39:49.886783,2636.490400314331,9,0.8003,0.6290916800498962,0.8362877997914494,0.802,0.8187850944359366,1000.0,0.93125,0.894,0.9122448979591836,1000.0,0.7959905660377359,0.675,0.7305194805194806,1000.0,0.7139272271016311,0.569,0.6332776850306064,1000.0,0.7509259259259259,0.811,0.7798076923076923,1000.0,0.6934306569343066,0.76,0.7251908396946566,1000.0,0.6929955290611028,0.93,0.7941929974380871,1000.0,0.8005415162454874,0.887,0.8415559772296016,1000.0,0.9342403628117912,0.824,0.875664187035069,1000.0,0.9170258620689656,0.851,0.8827800829875518,1000.0,0.8066615445978396,0.8003,0.7994018934637864,10000.0,0.8066615445978396,0.8003,0.7994018934637864,10000.0,Mid-Range
Mixed,Xception,Impulse Noise 3,2024-11-05 19:40:01.925632,2636.490400314331,9,0.7799,0.6958706974983215,0.8429035752979415,0.778,0.8091523660946438,1000.0,0.9254526091586794,0.869,0.8963383187209901,1000.0,0.7754077791718946,0.618,0.6878130217028381,1000.0,0.6749688667496887,0.542,0.6012201885745979,1000.0,0.7155635062611807,0.8,0.7554296506137866,1000.0,0.697786333012512,0.725,0.7111329082883766,1000.0,0.6391752577319587,0.93,0.7576374745417515,1000.0,0.7971274685816876,0.888,0.8401135288552506,1000.0,0.9253731343283582,0.806,0.8615713522180652,1000.0,0.895855472901169,0.843,0.8686244204018546,1000.0,0.788961400319507,0.7799,0.7789033230012155,10000.0,0.7889614003195071,0.7799,0.7789033230012156,10000.0,Mid-Range
Mixed,Xception,Impulse Noise 4,2024-11-05 19:40:12.537970,2636.490400314331,9,0.7338,0.8611878752708435,0.8161180476730987,0.719,0.7644869750132909,1000.0,0.9235033259423504,0.833,0.8759200841219767,1000.0,0.7639296187683284,0.521,0.619500594530321,1000.0,0.6604527296937417,0.496,0.566533409480297,1000.0,0.6511627906976745,0.728,0.6874409820585459,1000.0,0.6788247213779128,0.67,0.6743834927025667,1000.0,0.5321937321937322,0.934,0.6780399274047187,1000.0,0.7517421602787456,0.863,0.803538175046555,1000.0,0.9112207151664612,0.739,0.8161236885698508,1000.0,0.8652849740932642,0.835,0.8498727735368956,1000.0,0.755443281588531,0.7338,0.7335840102465018,10000.0,0.755443281588531,0.7338,0.7335840102465019,10000.0,Mid-Range
Mixed,Xception,Impulse Noise 5,2024-11-05 19:40:23.126609,2636.490400314331,9,0.685,1.0180466175079346,0.8014888337468983,0.646,0.7153931339977853,1000.0,0.9140534262485482,0.787,0.845781837721655,1000.0,0.7113564668769716,0.451,0.5520195838433293,1000.0,0.5928473177441541,0.431,0.4991314418066011,1000.0,0.6160145586897179,0.677,0.6450690805145307,1000.0,0.6463157894736842,0.614,0.6297435897435898,1000.0,0.461086637298091,0.942,0.619125862635557,1000.0,0.7368421052631579,0.84,0.7850467289719626,1000.0,0.904225352112676,0.642,0.7508771929824561,1000.0,0.7961165048543689,0.82,0.8078817733990147,1000.0,0.7180346992308267,0.685,0.685007022561648,10000.0,0.7180346992308269,0.685,0.6850070225616482,10000.0,Mid-Range
Mixed,Xception,Jpeg Compression 1,2024-11-05 19:40:34.218437,2636.490400314331,9,0.8228,0.553459882736206,0.8323529411764706,0.849,0.8405940594059407,1000.0,0.9356178608515056,0.901,0.9179826795720836,1000.0,0.8073496659242761,0.725,0.7639620653319282,1000.0,0.7199074074074074,0.622,0.6673819742489271,1000.0,0.817641228939544,0.825,0.821304131408661,1000.0,0.707427536231884,0.781,0.7423954372623575,1000.0,0.7504051863857374,0.926,0.8290062667860341,1000.0,0.8392523364485981,0.898,0.8676328502415458,1000.0,0.9242424242424242,0.854,0.8877338877338877,1000.0,0.926695842450766,0.847,0.8850574712643677,1000.0,0.8260892430058613,0.8228,0.8223050823255733,10000.0,0.8260892430058613,0.8228,0.8223050823255733,10000.0,Lowest
Mixed,Xception,Jpeg Compression 2,2024-11-05 19:40:44.296828,2636.490400314331,9,0.8102,0.5946305394172668,0.8366733466933868,0.835,0.8358358358358359,1000.0,0.9375,0.885,0.910493827160494,1000.0,0.7985948477751756,0.682,0.7357065803667745,1000.0,0.6883720930232559,0.592,0.6365591397849463,1000.0,0.7822349570200573,0.819,0.8001954079140204,1000.0,0.6937669376693767,0.768,0.7289985761746558,1000.0,0.734920634920635,0.926,0.8194690265486725,1000.0,0.8299065420560747,0.888,0.8579710144927535,1000.0,0.912906610703043,0.87,0.890937019969278,1000.0,0.9228224917309812,0.837,0.8778185631882538,1000.0,0.8137698461591987,0.8102,0.8093984991435684,10000.0,0.8137698461591987,0.8102,0.8093984991435683,10000.0,Lowest
Mixed,Xception,Jpeg Compression 3,2024-11-05 19:40:54.905494,2636.490400314331,9,0.8046,0.609870433807373,0.8230616302186878,0.828,0.8255234297108673,1000.0,0.9428263214670982,0.874,0.9071094966268812,1000.0,0.7900232018561485,0.681,0.7314715359828142,1000.0,0.680365296803653,0.596,0.6353944562899787,1000.0,0.7607879924953096,0.811,0.7850919651500485,1000.0,0.6958483754512635,0.771,0.7314990512333966,1000.0,0.7304,0.913,0.8115555555555556,1000.0,0.831766917293233,0.885,0.8575581395348837,1000.0,0.9125799573560768,0.856,0.8833849329205367,1000.0,0.920265780730897,0.831,0.8733578560168156,1000.0,0.8087925473672367,0.8046,0.8041946419021778,10000.0,0.8087925473672368,0.8046,0.8041946419021778,10000.0,Lowest
Mixed,Xception,Jpeg Compression 4,2024-11-05 19:41:05.533865,2636.490400314331,9,0.7996,0.6350609064102173,0.8203356367226061,0.831,0.8256333830104321,1000.0,0.9390642002176278,0.863,0.8994267847837415,1000.0,0.7942238267148014,0.66,0.7209175314036047,1000.0,0.6708571428571428,0.587,0.6261333333333332,1000.0,0.7589792060491494,0.803,0.7803692905733722,1000.0,0.6857654431512982,0.766,0.7236655644780349,1000.0,0.71850699844479,0.924,0.8083989501312338,1000.0,0.8287606433301797,0.876,0.8517258142926593,1000.0,0.9137380191693292,0.858,0.8849922640536358,1000.0,0.9149171270718232,0.828,0.869291338582677,1000.0,0.8045148243728747,0.7996,0.7990554254642724,10000.0,0.8045148243728748,0.7996,0.7990554254642724,10000.0,Lowest
Mixed,Xception,Jpeg Compression 5,2024-11-05 19:41:16.536048,2636.490400314331,9,0.7895,0.6617438793182373,0.8255578093306288,0.814,0.8197381671701914,1000.0,0.933774834437086,0.846,0.887722980062959,1000.0,0.7873134328358209,0.633,0.7017738359201774,1000.0,0.6686046511627907,0.575,0.618279569892473,1000.0,0.7340129749768304,0.792,0.7619047619047619,1000.0,0.6756272401433692,0.754,0.7126654064272211,1000.0,0.7033639143730887,0.92,0.7972270363951474,1000.0,0.8101851851851852,0.875,0.841346153846154,1000.0,0.8979166666666667,0.862,0.8795918367346939,1000.0,0.9145394006659268,0.824,0.866912151499211,1000.0,0.7950896109777392,0.7895,0.7887161899852989,10000.0,0.7950896109777393,0.7895,0.788716189985299,10000.0,Mid-Range
Mixed,Xception,Motion Blur 1,2024-11-05 19:41:26.277210,2636.490400314331,9,0.8169,0.555825412273407,0.8145009416195856,0.865,0.8389912706110572,1000.0,0.9236401673640168,0.883,0.9028629856850716,1000.0,0.6970227670753065,0.796,0.7432306255835667,1000.0,0.6676706827309237,0.665,0.6663326653306614,1000.0,0.804093567251462,0.825,0.8144126357354393,1000.0,0.7377866400797607,0.74,0.7388916625062406,1000.0,0.8374760994263862,0.876,0.8563049853372433,1000.0,0.8719512195121951,0.858,0.8649193548387096,1000.0,0.9099378881987578,0.879,0.8942014242115971,1000.0,0.9548229548229548,0.782,0.8598130841121495,1000.0,0.8218902928081349,0.8169000000000001,0.8179960693951737,10000.0,0.821890292808135,0.8169,0.8179960693951737,10000.0,Mid-Range
Mixed,Xception,Motion Blur 2,2024-11-05 19:41:36.594336,2636.490400314331,9,0.785,0.6610751152038574,0.7905660377358491,0.838,0.8135922330097087,1000.0,0.9202185792349726,0.842,0.8793733681462139,1000.0,0.6126601356443104,0.813,0.6987537602062741,1000.0,0.597864768683274,0.672,0.632768361581921,1000.0,0.7685631629701061,0.797,0.7825233186057928,1000.0,0.7555555555555555,0.68,0.7157894736842104,1000.0,0.8429158110882957,0.821,0.8318135764944276,1000.0,0.8721804511278195,0.812,0.8410150181253238,1000.0,0.872382851445663,0.875,0.873689465801298,1000.0,0.9602194787379972,0.7,0.8097165991902834,1000.0,0.7993126832223844,0.785,0.7879035174845452,10000.0,0.7993126832223844,0.785,0.7879035174845455,10000.0,Mid-Range
Mixed,Xception,Motion Blur 3,2024-11-05 19:41:46.833742,2636.490400314331,9,0.7363,0.8120261430740356,0.7528195488721805,0.801,0.7761627906976745,1000.0,0.9126328217237308,0.773,0.8370330265295074,1000.0,0.5282894736842105,0.803,0.6373015873015874,1000.0,0.5159090909090909,0.681,0.5870689655172414,1000.0,0.7460159362549801,0.749,0.74750499001996,1000.0,0.7401055408970977,0.561,0.6382252559726963,1000.0,0.8320935175345378,0.783,0.8068006182380216,1000.0,0.8858173076923077,0.737,0.804585152838428,1000.0,0.8030852994555354,0.885,0.8420551855375832,1000.0,0.9640522875816994,0.59,0.7320099255583127,1000.0,0.7680820824605371,0.7363,0.7408747498211011,10000.0,0.7680820824605371,0.7363,0.7408747498211014,10000.0,Mid-Range
Mixed,Xception,Motion Blur 4,2024-11-05 19:41:56.221541,2636.490400314331,9,0.7354,0.8092254400253296,0.7578646329837941,0.795,0.7759882869692533,1000.0,0.9069767441860463,0.78,0.8387096774193548,1000.0,0.5288773523685918,0.815,0.6414797323888233,1000.0,0.5149031296572281,0.691,0.5900939368061486,1000.0,0.7391742195367573,0.734,0.7365780230807827,1000.0,0.7389558232931727,0.552,0.6319404693760734,1000.0,0.8308189655172413,0.771,0.7997925311203319,1000.0,0.8919902912621359,0.735,0.8059210526315789,1000.0,0.8062442607897153,0.878,0.8405935854475826,1000.0,0.9617224880382776,0.603,0.741241548862938,1000.0,0.7677527907632961,0.7353999999999999,0.7402338844102868,10000.0,0.7677527907632961,0.7354,0.7402338844102867,10000.0,Mid-Range
Mixed,Xception,Motion Blur 5,2024-11-05 19:42:07.764888,2636.490400314331,9,0.6881,0.9749192595481871,0.7040072859744991,0.773,0.7368922783603432,1000.0,0.9050715214564368,0.696,0.7868852459016393,1000.0,0.4727488151658768,0.798,0.59375,1000.0,0.4554521276595745,0.685,0.5471246006389777,1000.0,0.72579001019368,0.712,0.7188288743059061,1000.0,0.742320819112628,0.435,0.5485498108448928,1000.0,0.809368191721133,0.743,0.7747653806047967,1000.0,0.8944591029023746,0.678,0.7713310580204777,1000.0,0.7301184433164128,0.863,0.7910174152153986,1000.0,0.9651162790697676,0.498,0.6569920844327177,1000.0,0.7404452596572384,0.6880999999999999,0.6926136748325149,10000.0,0.7404452596572383,0.6881,0.692613674832515,10000.0,Mid-Range
Mixed,Xception,Pixelate 1,2024-11-05 19:42:18.913233,2636.490400314331,9,0.8337,0.5132935643196106,0.8306063522617901,0.863,0.8464933791074055,1000.0,0.9323076923076924,0.909,0.9205063291139242,1000.0,0.7841726618705036,0.763,0.7734414597060314,1000.0,0.7303754266211604,0.642,0.6833422032996274,1000.0,0.8103112840466926,0.833,0.8214990138067061,1000.0,0.7188065099457505,0.795,0.7549857549857549,1000.0,0.8415657036346692,0.903,0.8712011577424023,1000.0,0.8423005565862709,0.908,0.873917228103946,1000.0,0.9334763948497854,0.87,0.9006211180124224,1000.0,0.9280261723009816,0.851,0.8878455920709442,1000.0,0.8351948754425298,0.8337,0.8333853235949163,10000.0,0.8351948754425297,0.8337,0.8333853235949163,10000.0,Lowest
Mixed,Xception,Pixelate 2,2024-11-05 19:42:31.124508,2636.490400314331,9,0.8323,0.5211777091026306,0.8357628765792031,0.86,0.8477082306554953,1000.0,0.9320288362512872,0.905,0.9183155758498224,1000.0,0.8104575163398693,0.744,0.775808133472367,1000.0,0.7378410438908659,0.622,0.6749864351600651,1000.0,0.8097982708933718,0.843,0.8260656540911318,1000.0,0.7015706806282722,0.804,0.7493010251630942,1000.0,0.828125,0.901,0.8630268199233716,1000.0,0.8397790055248618,0.912,0.8744007670182168,1000.0,0.9235668789808916,0.87,0.8959835221421214,1000.0,0.9209401709401708,0.862,0.890495867768595,1000.0,0.8339870280028794,0.8323,0.8316092031244281,10000.0,0.8339870280028794,0.8323,0.8316092031244281,10000.0,Lowest
Mixed,Xception,Pixelate 3,2024-11-05 19:42:41.689741,2636.490400314331,9,0.8258,0.5281688570976257,0.8231357552581262,0.861,0.8416422287390029,1000.0,0.9284974093264248,0.896,0.9119592875318068,1000.0,0.8061336254107339,0.736,0.7694720334553058,1000.0,0.7226190476190476,0.607,0.6597826086956522,1000.0,0.793755912961211,0.839,0.81575109382596,1000.0,0.7035398230088495,0.795,0.7464788732394366,1000.0,0.8322460391425909,0.893,0.8615533043897733,1000.0,0.8252069917203312,0.897,0.8596070915189268,1000.0,0.9190325972660356,0.874,0.8959507944643772,1000.0,0.9168443496801706,0.86,0.8875128998968008,1000.0,0.8271011551393521,0.8257999999999999,0.8249710215757042,10000.0,0.8271011551393521,0.8258,0.8249710215757042,10000.0,Lowest
Mixed,Xception,Pixelate 4,2024-11-05 19:42:53.712596,2636.490400314331,9,0.8206,0.5521904826164246,0.8228460793804453,0.85,0.8362026561731433,1000.0,0.9423076923076924,0.882,0.9111570247933884,1000.0,0.8144690781796966,0.698,0.7517501346257404,1000.0,0.7055427251732102,0.611,0.654876741693462,1000.0,0.7613132209405501,0.858,0.8067700987306065,1000.0,0.7064721969006381,0.775,0.7391511683357177,1000.0,0.819870009285051,0.883,0.8502648050072219,1000.0,0.8353601496725912,0.893,0.8632189463508941,1000.0,0.9023397761953204,0.887,0.8946041351487645,1000.0,0.9099476439790576,0.869,0.889002557544757,1000.0,0.8220468572014253,0.8206,0.8196998268403695,10000.0,0.8220468572014251,0.8206,0.8196998268403697,10000.0,Lowest
Mixed,Xception,Pixelate 5,2024-11-05 19:43:04.560169,2636.490400314331,9,0.8008,0.6061485409736633,0.8395061728395061,0.816,0.8275862068965517,1000.0,0.946725860155383,0.853,0.8974224092582851,1000.0,0.8407643312101911,0.66,0.7394957983193279,1000.0,0.6602924634420697,0.587,0.6214928533615669,1000.0,0.7119205298013245,0.86,0.7789855072463768,1000.0,0.6826126954921803,0.742,0.7110685194058457,1000.0,0.8251953125,0.845,0.8349802371541502,1000.0,0.8205854579792257,0.869,0.8440990772219523,1000.0,0.8685491723466408,0.892,0.8801184015786878,1000.0,0.8435114503816794,0.884,0.8632812500000001,1000.0,0.80396634461482,0.8008,0.7998530260442746,10000.0,0.80396634461482,0.8008,0.7998530260442744,10000.0,Mid-Range
Mixed,Xception,Saturate 1,2024-11-05 19:43:15.545829,2636.490400314331,9,0.8057,0.5977874398231506,0.7746724890829695,0.887,0.8270396270396271,1000.0,0.9546925566343042,0.885,0.918526206538661,1000.0,0.804374240583232,0.662,0.7262753702687876,1000.0,0.6209386281588448,0.688,0.6527514231499051,1000.0,0.8020022246941045,0.721,0.7593470247498681,1000.0,0.6877748460861918,0.782,0.7318671034160037,1000.0,0.8266405484818805,0.844,0.8352300841167739,1000.0,0.8236966824644549,0.869,0.8457420924574209,1000.0,0.8894575230296827,0.869,0.8791097622660597,1000.0,0.9361233480176212,0.85,0.8909853249475891,1000.0,0.8120373087233286,0.8057000000000001,0.8066874018950697,10000.0,0.8120373087233287,0.8057,0.8066874018950697,10000.0,Mid-Range
Mixed,Xception,Saturate 2,2024-11-05 19:43:26.329992,2636.490400314331,9,0.7761,0.6981571912765503,0.7184466019417476,0.888,0.7942754919499105,1000.0,0.9428263214670982,0.874,0.9071094966268812,1000.0,0.7951807228915663,0.594,0.680022896393818,1000.0,0.5371078806426932,0.702,0.6085825747724317,1000.0,0.8170103092783505,0.634,0.7139639639639639,1000.0,0.6783783783783783,0.753,0.7137440758293837,1000.0,0.819226750261233,0.784,0.8012263668880941,1000.0,0.7980952380952381,0.838,0.817560975609756,1000.0,0.8662613981762918,0.855,0.8605938600905889,1000.0,0.929125138427464,0.839,0.8817656332107199,1000.0,0.790165873956006,0.7761000000000001,0.7778845335335548,10000.0,0.790165873956006,0.7761,0.7778845335335548,10000.0,Mid-Range
