strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Mixed,Xception,Elastic 4,2024-11-04 19:28:47.550340,1696.1608066558838,6,0.7625,0.8131966590881348,0.7209098862642169,0.824,0.7690153989734018,1000.0,0.915236051502146,0.853,0.8830227743271221,1000.0,0.6388888888888888,0.759,0.6937842778793418,1000.0,0.5256975036710719,0.716,0.6062658763759526,1000.0,0.8251833740831296,0.675,0.7425742574257426,1000.0,0.6892039258451472,0.632,0.6593635889410537,1000.0,0.8997555012224939,0.736,0.8096809680968097,1000.0,0.88558352402746,0.774,0.8260405549626467,1000.0,0.7987421383647799,0.889,0.8414576431613819,1000.0,0.918562874251497,0.767,0.835967302452316,1000.0,0.7817763668120831,0.7625000000000001,0.766717264259577,10000.0,0.7817763668120831,0.7625,0.766717264259577,10000.0
Mixed,Xception,Elastic 5,2024-11-04 19:28:54.322756,1696.1608066558838,6,0.7409,0.894033670425415,0.726643598615917,0.84,0.7792207792207793,1000.0,0.9162844036697247,0.799,0.8536324786324787,1000.0,0.647495361781076,0.698,0.6717998075072185,1000.0,0.4788226848528356,0.667,0.5574592561638111,1000.0,0.7980535279805353,0.656,0.7200878155872668,1000.0,0.6418988648090815,0.622,0.6317927882173693,1000.0,0.8409854423292273,0.751,0.7934495509772849,1000.0,0.8346281908990011,0.752,0.791162546028406,1000.0,0.8367748279252704,0.851,0.8438274665344572,1000.0,0.8598442714126807,0.773,0.8141126908899421,1000.0,0.758143117427535,0.7409,0.7456545179759014,10000.0,0.7581431174275349,0.7409,0.7456545179759014,10000.0
Mixed,Xception,Fog 1,2024-11-04 19:29:01.250371,1696.1608066558838,6,0.8399,0.5509412884712219,0.8014440433212996,0.888,0.8425047438330171,1000.0,0.9428571428571428,0.924,0.9333333333333332,1000.0,0.7261373773416593,0.814,0.7675624705327675,1000.0,0.6839577329490875,0.712,0.6976972072513474,1000.0,0.8722919042189282,0.765,0.8151305274374001,1000.0,0.8232662192393736,0.736,0.7771911298838436,1000.0,0.912262156448203,0.863,0.8869475847893115,1000.0,0.9244060475161988,0.856,0.8888888888888888,1000.0,0.8426666666666667,0.948,0.8922352941176471,1000.0,0.9093686354378818,0.893,0.9011099899091826,1000.0,0.8438657925996441,0.8399000000000001,0.8402601169976739,10000.0,0.8438657925996442,0.8399,0.8402601169976739,10000.0
Mixed,Xception,Fog 2,2024-11-04 19:29:08.891361,1696.1608066558838,6,0.8068,0.657863199710846,0.7879069767441861,0.847,0.8163855421686748,1000.0,0.94831223628692,0.899,0.9229979466119096,1000.0,0.6756302521008404,0.804,0.7342465753424657,1000.0,0.6082987551867219,0.733,0.6648526077097505,1000.0,0.8085561497326204,0.756,0.7813953488372093,1000.0,0.8444730077120822,0.657,0.7390326209223846,1000.0,0.9093997734994338,0.803,0.8528943175783325,1000.0,0.94647201946472,0.778,0.854006586169045,1000.0,0.7478532396565184,0.958,0.8399824638316528,1000.0,0.943374858437146,0.833,0.8847583643122676,1000.0,0.822027726882119,0.8068,0.8090552373483693,10000.0,0.822027726882119,0.8068,0.8090552373483693,10000.0
Mixed,Xception,Fog 3,2024-11-04 19:29:15.696245,1696.1608066558838,6,0.755,0.8559309840202332,0.755278310940499,0.787,0.7708129285014691,1000.0,0.9543899657924744,0.837,0.891848694725626,1000.0,0.6130055511498811,0.773,0.6837682441397611,1000.0,0.5245441795231417,0.748,0.6166529266281946,1000.0,0.788826815642458,0.706,0.7451187335092347,1000.0,0.830703012912482,0.579,0.6823806717737182,1000.0,0.9117276166456494,0.723,0.8064696040156163,1000.0,0.9573002754820936,0.695,0.8053302433371958,1000.0,0.6452702702702703,0.955,0.7701612903225806,1000.0,0.9302615193026152,0.747,0.8286189683860233,1000.0,0.7911307517661565,0.755,0.7601162305339421,10000.0,0.7911307517661564,0.755,0.7601162305339418,10000.0
Mixed,Xception,Fog 4,2024-11-04 19:29:22.605512,1696.1608066558838,6,0.6803,1.1308259963989258,0.7319148936170212,0.688,0.7092783505154638,1000.0,0.9381818181818182,0.774,0.8482191780821917,1000.0,0.5627498001598721,0.704,0.6254997778764994,1000.0,0.4150731158605174,0.738,0.531317494600432,1000.0,0.7172897196261683,0.614,0.6616379310344828,1000.0,0.7600596125186289,0.51,0.6104129263913823,1000.0,0.8739837398373984,0.645,0.7422324510932106,1000.0,0.968543046357616,0.585,0.7294264339152119,1000.0,0.5551643192488263,0.946,0.6997041420118343,1000.0,0.9462875197472354,0.599,0.7336191059399878,1000.0,0.7469247585155102,0.6803,0.6891347791460696,10000.0,0.7469247585155102,0.6803,0.6891347791460697,10000.0
Mixed,Xception,Fog 5,2024-11-04 19:29:29.381432,1696.1608066558838,6,0.5072,1.9091527462005613,0.6830601092896175,0.5,0.5773672055427251,1000.0,0.926056338028169,0.526,0.6709183673469388,1000.0,0.4744661095636026,0.511,0.4920558497833413,1000.0,0.2636938202247191,0.751,0.3903326403326403,1000.0,0.6051502145922747,0.423,0.4979399646851088,1000.0,0.4749340369393139,0.36,0.4095563139931741,1000.0,0.7876712328767124,0.46,0.5808080808080809,1000.0,0.9743589743589745,0.304,0.4634146341463414,1000.0,0.433597621407334,0.875,0.5798542080848244,1000.0,0.8960396039603961,0.362,0.5156695156695157,1000.0,0.6519028061241114,0.5072,0.5177916780392691,10000.0,0.6519028061241113,0.5072,0.5177916780392691,10000.0
Mixed,Xception,Frost 1,2024-11-04 19:29:36.691934,1696.1608066558838,6,0.8041,0.7114295959472656,0.7110415035238841,0.908,0.7975406236275802,1000.0,0.9044776119402984,0.909,0.906733167082294,1000.0,0.7518097207859359,0.727,0.739196746314184,1000.0,0.5841584158415841,0.708,0.6401446654611213,1000.0,0.8817610062893082,0.701,0.7810584958217269,1000.0,0.8195121951219512,0.672,0.7384615384615385,1000.0,0.906392694063927,0.794,0.8464818763326226,1000.0,0.91280353200883,0.827,0.8677859391395593,1000.0,0.7888040712468194,0.93,0.8536025699862323,1000.0,0.8982346832814122,0.865,0.881304126337239,1000.0,0.8158995434103951,0.8041,0.8052309748564097,10000.0,0.8158995434103951,0.8041,0.8052309748564098,10000.0
Mixed,Xception,Frost 2,2024-11-04 19:29:43.643326,1696.1608066558838,6,0.7554,0.8914337754249573,0.6371929824561403,0.908,0.7488659793814434,1000.0,0.8921370967741935,0.885,0.8885542168674699,1000.0,0.7528604118993135,0.658,0.7022411953041622,1000.0,0.4770764119601329,0.718,0.573253493013972,1000.0,0.8538565629228687,0.631,0.7257044278320873,1000.0,0.8105413105413105,0.569,0.6686251468860164,1000.0,0.8978562421185372,0.712,0.7941996653653096,1000.0,0.9128878281622912,0.765,0.8324265505984766,1000.0,0.7322448979591837,0.897,0.8062921348314606,1000.0,0.8941565600882029,0.811,0.8505506030414263,1000.0,0.7860810304882174,0.7554000000000001,0.7590713413121823,10000.0,0.7860810304882175,0.7554,0.7590713413121825,10000.0
Mixed,Xception,Frost 3,2024-11-04 19:29:50.651670,1696.1608066558838,6,0.7049,1.1148608922958374,0.5820797907128843,0.89,0.7038355081059707,1000.0,0.8672839506172839,0.843,0.8549695740365111,1000.0,0.7331639135959339,0.577,0.6457750419697817,1000.0,0.416999429549344,0.731,0.531057028695968,1000.0,0.8163265306122449,0.6,0.6916426512968299,1000.0,0.8038194444444444,0.463,0.5875634517766497,1000.0,0.8475,0.678,0.7533333333333333,1000.0,0.918956043956044,0.669,0.7743055555555557,1000.0,0.6750764525993884,0.883,0.7651646447140382,1000.0,0.8805418719211823,0.715,0.7891832229580573,1000.0,0.754174742800875,0.7049000000000001,0.7096830012442696,10000.0,0.754174742800875,0.7049,0.7096830012442695,10000.0
Mixed,Xception,Frost 4,2024-11-04 19:29:57.375424,1696.1608066558838,6,0.7075,1.0896079540252686,0.5860927152317881,0.885,0.7051792828685258,1000.0,0.8907922912205567,0.832,0.8603929679420889,1000.0,0.7430025445292621,0.584,0.6539753639417694,1000.0,0.4131428571428571,0.723,0.5258181818181819,1000.0,0.7841634738186463,0.614,0.6887268648345485,1000.0,0.8129370629370629,0.465,0.5916030534351144,1000.0,0.8351648351648352,0.684,0.7520615722924684,1000.0,0.9312762973352032,0.664,0.7752481027437246,1000.0,0.6807367613200307,0.887,0.7702996092053843,1000.0,0.8879518072289156,0.737,0.805464480874317,1000.0,0.7565260645929157,0.7075000000000001,0.7128769479956123,10000.0,0.7565260645929157,0.7075,0.7128769479956123,10000.0
Mixed,Xception,Frost 5,2024-11-04 19:30:04.228718,1696.1608066558838,6,0.67,1.2742635011672974,0.573252688172043,0.853,0.6856913183279743,1000.0,0.8849557522123894,0.8,0.8403361344537816,1000.0,0.702774108322325,0.532,0.6055776892430278,1000.0,0.3740932642487046,0.722,0.4928327645051194,1000.0,0.7321212121212122,0.604,0.6619178082191782,1000.0,0.8375870069605569,0.361,0.5045422781271838,1000.0,0.7675438596491229,0.7,0.7322175732217573,1000.0,0.9407894736842104,0.572,0.7114427860696517,1000.0,0.6308579668348955,0.875,0.7331378299120235,1000.0,0.8984168865435356,0.681,0.7747440273037542,1000.0,0.7342392218748995,0.67,0.6742440209383452,10000.0,0.7342392218748997,0.67,0.6742440209383452,10000.0
Mixed,Xception,Frosted Glass Blur 1,2024-11-04 19:30:11.049897,1696.1608066558838,6,0.7557,0.8717082738876343,0.7101328903654485,0.855,0.7758620689655171,1000.0,0.9159763313609468,0.774,0.8390243902439023,1000.0,0.7745740498034076,0.591,0.6704480998298354,1000.0,0.5589041095890411,0.612,0.5842482100238664,1000.0,0.81125,0.649,0.7211111111111111,1000.0,0.6914572864321608,0.688,0.6897243107769423,1000.0,0.7156549520766773,0.896,0.7957371225577264,1000.0,0.8443960826985855,0.776,0.808754559666493,1000.0,0.820923656927427,0.871,0.8452207666181466,1000.0,0.7926829268292683,0.845,0.8180058083252661,1000.0,0.7635952286082963,0.7556999999999999,0.7548136448118805,10000.0,0.7635952286082963,0.7557,0.7548136448118807,10000.0
Mixed,Xception,Frosted Glass Blur 2,2024-11-04 19:30:18.004556,1696.1608066558838,6,0.7569,0.8659709095954895,0.7097301717089125,0.868,0.7809266756635178,1000.0,0.919526627218935,0.777,0.8422764227642277,1000.0,0.7690322580645161,0.596,0.6715492957746478,1000.0,0.5563442768411713,0.627,0.5895627644569816,1000.0,0.8184049079754602,0.667,0.7349862258953169,1000.0,0.6972754793138244,0.691,0.6941235560020089,1000.0,0.720164609053498,0.875,0.7900677200902936,1000.0,0.864293659621802,0.777,0.8183254344391785,1000.0,0.8127340823970037,0.868,0.8394584139264991,1000.0,0.789827255278311,0.823,0.8060724779627816,1000.0,0.7657333327473435,0.7569000000000001,0.7567348986975454,10000.0,0.7657333327473435,0.7569,0.7567348986975454,10000.0
Mixed,Xception,Frosted Glass Blur 3,2024-11-04 19:30:24.928660,1696.1608066558838,6,0.7578,0.8306500911712646,0.731665228645384,0.848,0.7855488652153776,1000.0,0.920990566037736,0.781,0.8452380952380952,1000.0,0.7385159010600707,0.627,0.6782044348296377,1000.0,0.5449957947855341,0.648,0.5920511649154865,1000.0,0.7964705882352942,0.677,0.7318918918918921,1000.0,0.676560900716479,0.661,0.6686899342438037,1000.0,0.7653333333333333,0.861,0.8103529411764706,1000.0,0.8770114942528736,0.763,0.8160427807486631,1000.0,0.7928888888888889,0.892,0.839529411764706,1000.0,0.8134920634920635,0.82,0.8167330677290836,1000.0,0.7657924759447657,0.7578,0.7584282587753216,10000.0,0.7657924759447656,0.7578,0.7584282587753217,10000.0
Mixed,Xception,Frosted Glass Blur 4,2024-11-04 19:30:31.778710,1696.1608066558838,6,0.6669,1.2255992889404297,0.6259541984732825,0.82,0.70995670995671,1000.0,0.875366568914956,0.597,0.7098692033293696,1000.0,0.7138364779874213,0.454,0.5550122249388753,1000.0,0.4552177485620378,0.554,0.4997744700045106,1000.0,0.7425,0.594,0.66,1000.0,0.613958560523446,0.563,0.587376108502869,1000.0,0.5895020188425303,0.876,0.7047465808527755,1000.0,0.8117206982543641,0.651,0.7225305216426194,1000.0,0.764367816091954,0.798,0.7808219178082192,1000.0,0.6889692585895117,0.762,0.7236467236467237,1000.0,0.6881393346239504,0.6669,0.6653734460682672,10000.0,0.6881393346239504,0.6669,0.6653734460682673,10000.0
Mixed,Xception,Frosted Glass Blur 5,2024-11-04 19:30:38.881628,1696.1608066558838,6,0.6751,1.1698838472366333,0.6357878068091845,0.803,0.7096774193548387,1000.0,0.8919308357348703,0.619,0.730814639905549,1000.0,0.7195994277539342,0.503,0.5921130076515597,1000.0,0.435820895522388,0.584,0.4991452991452992,1000.0,0.7302158273381295,0.609,0.6641221374045803,1000.0,0.6259798432250839,0.559,0.5905969360802958,1000.0,0.6431750741839762,0.867,0.7385008517887564,1000.0,0.8421750663129973,0.635,0.7240592930444699,1000.0,0.7344582593250444,0.827,0.7779868297271871,1000.0,0.7102001906577693,0.745,0.7271839921913129,1000.0,0.6969343226863377,0.6751,0.6754200406293849,10000.0,0.6969343226863377,0.6751,0.6754200406293849,10000.0
Mixed,Xception,Gaussian Blur 1,2024-11-04 19:30:45.654679,1696.1608066558838,6,0.8415,0.5493072867393494,0.8139321723189734,0.888,0.8493543758967002,1000.0,0.935483870967742,0.928,0.931726907630522,1000.0,0.75,0.798,0.7732558139534884,1000.0,0.6785028790786948,0.707,0.692458374142997,1000.0,0.9024096385542169,0.749,0.8185792349726777,1000.0,0.7876569037656904,0.753,0.7699386503067485,1000.0,0.9023883696780892,0.869,0.8853795211411105,1000.0,0.9070247933884298,0.878,0.8922764227642276,1000.0,0.8566243194192378,0.944,0.8981921979067554,1000.0,0.908266129032258,0.901,0.9046184738955824,1000.0,0.8442289076203332,0.8414999999999999,0.8415779972610811,10000.0,0.8442289076203333,0.8415,0.841577997261081,10000.0
Mixed,Xception,Gaussian Blur 2,2024-11-04 19:30:52.564130,1696.1608066558838,6,0.8104,0.6380619406700134,0.8058991436726927,0.847,0.825938566552901,1000.0,0.931958762886598,0.904,0.9177664974619288,1000.0,0.6870163370593293,0.799,0.7387887193712436,1000.0,0.5926229508196721,0.723,0.6513513513513512,1000.0,0.8581730769230769,0.714,0.7794759825327511,1000.0,0.7433439829605963,0.698,0.7199587416193914,1000.0,0.9265402843601896,0.782,0.8481561822125814,1000.0,0.9224806201550388,0.833,0.8754598003152916,1000.0,0.8166953528399311,0.949,0.8778908418131359,1000.0,0.933406113537118,0.855,0.8924843423799582,1000.0,0.8218136625214243,0.8103999999999999,0.8127271025610534,10000.0,0.8218136625214243,0.8104,0.8127271025610535,10000.0
Mixed,Xception,Gaussian Blur 3,2024-11-04 19:30:59.294469,1696.1608066558838,6,0.7823,0.7304671406745911,0.8044747081712063,0.827,0.8155818540433925,1000.0,0.9239583333333332,0.887,0.9051020408163266,1000.0,0.643146796431468,0.793,0.7102552619793999,1000.0,0.536834427425237,0.736,0.6208350906790384,1000.0,0.843520782396088,0.69,0.759075907590759,1000.0,0.7096069868995634,0.65,0.6784968684759918,1000.0,0.9308996088657104,0.714,0.8081494057724958,1000.0,0.9239001189060642,0.777,0.8441064638783269,1000.0,0.7840531561461794,0.944,0.8566243194192378,1000.0,0.933874709976798,0.805,0.8646616541353384,1000.0,0.8034269628551648,0.7823,0.7862888866790307,10000.0,0.8034269628551648,0.7823,0.7862888866790307,10000.0
Mixed,Xception,Gaussian Blur 4,2024-11-04 19:31:05.725700,1696.1608066558838,6,0.7485,0.8550581336021423,0.7866273352999017,0.8,0.7932573128408529,1000.0,0.9349945828819068,0.863,0.8975559022360895,1000.0,0.5913570887035633,0.78,0.6727037516170764,1000.0,0.4822236586942469,0.746,0.58578720062819,1000.0,0.8239795918367347,0.646,0.7242152466367714,1000.0,0.6781354051054383,0.611,0.6428195686480799,1000.0,0.9336283185840708,0.633,0.7544696066746126,1000.0,0.9247448979591836,0.725,0.812780269058296,1000.0,0.7446129289704708,0.933,0.8282290279627164,1000.0,0.9420654911838792,0.748,0.8338907469342252,1000.0,0.7842369299219396,0.7485,0.754570863323691,10000.0,0.7842369299219397,0.7485,0.7545708633236909,10000.0
Mixed,Xception,Gaussian Blur 5,2024-11-04 19:31:12.691111,1696.1608066558838,6,0.6574,1.203965425491333,0.7280876494023905,0.731,0.7295409181636727,1000.0,0.94,0.752,0.8355555555555555,1000.0,0.5057316250842886,0.75,0.6041079339508658,1000.0,0.3753738783649052,0.753,0.5009980039920159,1000.0,0.7542134831460674,0.537,0.6273364485981309,1000.0,0.6038647342995169,0.5,0.5470459518599562,1000.0,0.9214145383104124,0.469,0.6216037110669317,1000.0,0.9270998415213946,0.585,0.7173513182096873,1000.0,0.6468085106382979,0.912,0.7568464730290457,1000.0,0.9481361426256076,0.585,0.7235621521335808,1000.0,0.7350730403392882,0.6574,0.6663948466559443,10000.0,0.7350730403392882,0.6574,0.6663948466559442,10000.0
Mixed,Xception,Gaussian Noise 1,2024-11-04 19:31:19.646708,1696.1608066558838,6,0.8321,0.5847146511077881,0.8164794007490637,0.872,0.8433268858800773,1000.0,0.9367991845056064,0.919,0.92781423523473,1000.0,0.7576961271102284,0.763,0.7603388141504733,1000.0,0.6656686626746507,0.667,0.6663336663336664,1000.0,0.8911729141475212,0.737,0.8067870826491516,1000.0,0.7807933194154488,0.748,0.7640449438202247,1000.0,0.8325624421831638,0.9,0.8649687650168189,1000.0,0.8917525773195877,0.865,0.8781725888324873,1000.0,0.8758169934640523,0.938,0.9058425881216804,1000.0,0.881159420289855,0.912,0.8963144963144963,1000.0,0.8329901041859177,0.8321,0.8313944066353806,10000.0,0.8329901041859179,0.8321,0.8313944066353804,10000.0
Mixed,Xception,Gaussian Noise 2,2024-11-04 19:31:26.521667,1696.1608066558838,6,0.8045,0.6732416152954102,0.8047846889952153,0.841,0.8224938875305623,1000.0,0.9230769230769232,0.9,0.9113924050632912,1000.0,0.7489451476793249,0.71,0.7289527720739221,1000.0,0.6311066799601196,0.633,0.6320519221168247,1000.0,0.8655778894472361,0.689,0.767260579064588,1000.0,0.7611940298507462,0.714,0.736842105263158,1000.0,0.7369706840390879,0.905,0.8123877917414721,1000.0,0.8894792773645058,0.837,0.8624420401854713,1000.0,0.8613207547169811,0.913,0.8864077669902912,1000.0,0.8470919324577861,0.903,0.8741529525653436,1000.0,0.8069548007587926,0.8045,0.8034384222594925,10000.0,0.8069548007587927,0.8045,0.8034384222594925,10000.0
Mixed,Xception,Gaussian Noise 3,2024-11-04 19:31:33.382290,1696.1608066558838,6,0.7724,0.8082678318023682,0.7894736842105263,0.81,0.7996051332675223,1000.0,0.9074844074844076,0.873,0.8899082568807339,1000.0,0.729003359462486,0.651,0.6877971473851031,1000.0,0.6101694915254238,0.576,0.5925925925925927,1000.0,0.8259212198221093,0.65,0.7274762171236709,1000.0,0.7497103128621089,0.647,0.6945786366076222,1000.0,0.6292517006802721,0.925,0.7489878542510122,1000.0,0.875,0.812,0.8423236514522822,1000.0,0.8703339882121808,0.886,0.8780971258671953,1000.0,0.806131650135257,0.894,0.8477951635846372,1000.0,0.7792479814394773,0.7724000000000001,0.7709161779012372,10000.0,0.7792479814394772,0.7724,0.7709161779012372,10000.0
Mixed,Xception,Gaussian Noise 4,2024-11-04 19:31:40.148654,1696.1608066558838,6,0.7544,0.8774232268333435,0.7979899497487437,0.794,0.7959899749373434,1000.0,0.900523560209424,0.86,0.8797953964194374,1000.0,0.7151095732410612,0.62,0.6641671130155329,1000.0,0.5956112852664577,0.57,0.58252427184466,1000.0,0.8028534370946823,0.619,0.6990400903444381,1000.0,0.7258641239570918,0.609,0.6623164763458401,1000.0,0.5880483153210426,0.925,0.7190050524679363,1000.0,0.867335562987737,0.778,0.8202424881391671,1000.0,0.8652694610778443,0.867,0.8661338661338661,1000.0,0.7884615384615384,0.902,0.8414179104477612,1000.0,0.7647066807365622,0.7544000000000001,0.7530632640095984,10000.0,0.7647066807365623,0.7544,0.7530632640095982,10000.0
Mixed,Xception,Gaussian Noise 5,2024-11-04 19:31:46.987136,1696.1608066558838,6,0.7346,0.9794666171073914,0.7659362549800797,0.769,0.7674650698602794,1000.0,0.8881922675026124,0.85,0.8686765457332654,1000.0,0.7200956937799043,0.602,0.6557734204793029,1000.0,0.5734649122807017,0.523,0.5470711297071129,1000.0,0.7937584803256446,0.585,0.6735751295336787,1000.0,0.7332506203473945,0.591,0.654485049833887,1000.0,0.5395268320830929,0.935,0.6842297841200146,1000.0,0.8748564867967853,0.762,0.8145376803848209,1000.0,0.8666666666666667,0.832,0.8489795918367347,1000.0,0.7576013513513513,0.897,0.8214285714285714,1000.0,0.7513349566114232,0.7346,0.7336221972917668,10000.0,0.7513349566114235,0.7346,0.7336221972917668,10000.0
Mixed,Xception,Impulse Noise 1,2024-11-04 19:31:53.828142,1696.1608066558838,6,0.8281,0.5858175754547119,0.8010899182561307,0.882,0.8396001903855307,1000.0,0.92570281124498,0.922,0.9238476953907816,1000.0,0.7611788617886179,0.749,0.7550403225806451,1000.0,0.6764705882352942,0.667,0.6717019133937563,1000.0,0.8808353808353808,0.717,0.7905181918412348,1000.0,0.77482088024565,0.757,0.7658067779463834,1000.0,0.8344308560677328,0.887,0.8599127484246243,1000.0,0.8877445932028837,0.862,0.8746829020801623,1000.0,0.8596330275229358,0.937,0.8966507177033494,1000.0,0.8850687622789783,0.901,0.8929633300297324,1000.0,0.8286975679678583,0.8281000000000001,0.8270724789776199,10000.0,0.8286975679678584,0.8281,0.8270724789776199,10000.0
Mixed,Xception,Impulse Noise 2,2024-11-04 19:32:00.699048,1696.1608066558838,6,0.8116,0.657737672328949,0.794280442804428,0.861,0.8262955854126679,1000.0,0.9256619144602852,0.909,0.917255297679112,1000.0,0.7440166493236212,0.715,0.7292197858235594,1000.0,0.6702819956616052,0.618,0.643080124869927,1000.0,0.8511685116851169,0.692,0.7633756205184776,1000.0,0.7583333333333333,0.728,0.7428571428571428,1000.0,0.7749360613810742,0.909,0.8366313851817765,1000.0,0.8716904276985743,0.856,0.8637739656912209,1000.0,0.8607476635514019,0.921,0.8898550724637682,1000.0,0.8613485280151947,0.907,0.8835849975645397,1000.0,0.8112465527914635,0.8116,0.8095928978062192,10000.0,0.8112465527914635,0.8116,0.8095928978062192,10000.0
